Brand Name,Date,Week,Branch,Source,Session,Store Type,Region,Net Sales,Discount,Taxes,Gross Sales,Quantity,Orders,Dis %,AOV,AOV Bucket,Discount Bucket
Frozen Bottle,2025-01-01,WK 1,HSR Layout,Swiggy,,COCO,KA,4942.08,1273.92,883.56,5996.0,0,12,21.24616410940627,411.84,400-500,20%-30%
Frozen Bottle,2025-01-01,WK 1,HSR Layout,Zomato,,COCO,KA,4124.7,1341.3,742.5,5236.0,0,13,25.616883116883116,317.2846153846154,300-400,20%-30%
Madno,2025-01-01,WK 1,HSR Layout,Swiggy,,COCO,KA,163.0,56.0,27.54,209.0,0,1,26.794258373205743,163.0,100-200,20%-30%
Madno,2025-01-01,WK 1,HSR Layout,Zomato,,COCO,KA,691.53,269.7,118.32,897.01,0,1,30.066554441979466,691.53,600-900,30%-40%
Frozen Bottle,2025-01-01,WK 1,Hadapsar,In Store,,FOFO,MH,8653.0,0.0,1557.54,8653.0,0,30,0.0,288.43333333333334,200-300,0%
Frozen Bottle,2025-01-01,WK 1,Hadapsar,Swiggy,,FOFO,MH,8043.07,1049.93,1381.18,8723.0,0,18,12.036340708471856,446.8372222222222,400-500,10%-20%
Frozen Bottle,2025-01-01,WK 1,Hadapsar,Zomato,,FOFO,MH,5647.4,500.6,1016.54,5878.0,0,15,8.516502211636611,376.4933333333333,300-400,1%-10%
Boba Bar,2025-01-01,WK 1,Harlur Road,In Store,,COCO,KA,229.0,0.0,41.22,229.0,0,1,0.0,229.0,200-300,0%
Boba Bar,2025-01-01,WK 1,Harlur Road,Swiggy,,COCO,KA,895.0,519.0,157.5,1394.0,0,2,37.230989956958396,447.5,400-500,30%-40%
Frozen Bottle,2025-01-01,WK 1,Harlur Road,In Store,,COCO,KA,1935.0,0.0,348.3,1935.0,0,9,0.0,215.0,200-300,0%
Frozen Bottle,2025-01-01,WK 1,Harlur Road,Others,,COCO,KA,304.26,0.0,39.42,219.0,0,1,0.0,304.26,300-400,0%
Frozen Bottle,2025-01-01,WK 1,Harlur Road,Swiggy,,COCO,KA,2912.48,341.52,500.84000000000003,3124.0,0,6,10.93213828425096,485.41333333333336,400-500,10%-20%
Frozen Bottle,2025-01-01,WK 1,Harlur Road,Zomato,,COCO,KA,2485.7200000000003,886.72,435.14,3164.0,0,8,28.02528445006321,310.71500000000003,300-400,20%-30%
Madno,2025-01-01,WK 1,Harlur Road,Swiggy,,COCO,KA,818.0,768.0,143.64,1566.0,0,2,49.042145593869726,409.0,400-500,40%-50%
Madno,2025-01-01,WK 1,Harlur Road,Zomato,,COCO,KA,354.0,75.0,63.72,419.0,0,1,17.899761336515514,354.0,300-400,10%-20%
Boba Bar,2025-01-01,WK 1,Hinjewadi,Swiggy,,COCO,MH,997.0,947.0,174.06,1914.0,0,3,49.47753396029258,332.3333333333333,300-400,40%-50%
Boba Bar,2025-01-01,WK 1,Hinjewadi,Zomato,,COCO,MH,245.82,22.4,38.08,224.0,0,1,10.0,245.82,200-300,1%-10%
Frozen Bottle,2025-01-01,WK 1,Hinjewadi,In Store,,COCO,MH,2412.0,0.0,434.15999999999997,2412.0,0,17,0.0,141.88235294117646,100-200,0%
Frozen Bottle,2025-01-01,WK 1,Hinjewadi,Swiggy,,COCO,MH,5600.17,1560.83,1000.1,6871.0,0,15,22.716198515499926,373.3446666666667,300-400,20%-30%
Frozen Bottle,2025-01-01,WK 1,Hinjewadi,Zomato,,COCO,MH,2969.0,959.0,534.48,3758.0,0,9,25.51889302820649,329.8888888888889,300-400,20%-30%
